Extrspeed_2,Extrtemp_2,Extrtempbarr_2_1,Extrtempbarr_2_2,Extrpressure_2_1,Extrpressure_2_2,Extrtempstock_2,PLCtime
2.999268,60.11898,49.11276,60.08003,35.69155,43.57639,78.7,
0,60.3588,50.00204,59.88158,6.380208,0,79.2,
0,60.4888,50.73864,59.85242,6.45978,3.978588E-02,79.4,
0,60.54937,50.14726,59.98806,6.600839,0.4195602,79.6,
0,60.51333,48.28125,60.06983,6.83232,1.063368,80,
-4.272461E-03,60.3428,50.55174,60.12806,7.429109,2.672888,81.1,
14.99634,60.09743,50.568,60.06271,5.367477,0,79.5,
14.99634,60.05228,50.0671,59.98397,5.334925,0,76.5,
15.00488,60.03776,50.02378,59.99856,5.305989,0,76.60001,
0,59.95847,49.98616,60.01712,5.280671,0,76.8,
0,59.98891,50.0092,59.99122,5.244503,0,76.7,
0,60.0337,50.01482,60.02653,5.204716,0,76.7,
0,59.9929,50.00167,60.01226,5.183015,0,76.60001,
0,59.95984,50.00196,60.0002,5.179398,0,76.5,
0,59.98367,50.00664,60.01069,5.190249,0,76.3,
0,60.04682,50.00472,59.99066,5.215567,0,75.9,
0,59.96013,49.99487,59.9944,5.21195,0,74.1,
0,59.97314,50.01476,59.97588,5.201099,0,74.3,
0,60.05203,50.00449,59.99076,5.197483,0,74.3,
0,60.00864,49.99751,60.00401,5.193866,0,74.4,
0,59.96409,50.00501,60.02222,5.193866,0,74.4,
0,59.99297,49.9914,59.97638,5.204716,0,74.3,
0,60.05898,50.00933,59.98114,5.204716,0,74.3,
0,59.99365,49.99512,59.97906,5.204716,0,74.2,
0,59.9408,49.99823,59.98989,5.197483,0,74.2,
0,60.04807,49.98673,60.00422,5.201099,0,74.1,
0,60.02852,50.01146,60.00936,5.204716,0,74.3,
0,59.91779,50.0082,60.00363,5.193866,0,74.4,
0,59.92466,49.97966,60.00646,5.201099,0,74.4,
0,60.04067,50.01715,60.01553,5.197483,0,74.4,
0,59.95226,49.99977,59.99703,5.204716,0,74.5,
0,59.97119,50.0019,60.00769,5.208333,0,74.5,
0,60.00912,49.99393,60.0123,5.208333,0,74.5,
0,60.0503,50.01249,59.99856,5.204716,0,74.4,
0,59.96299,49.99005,60.01136,5.208333,0,74.4,
0,59.95226,50.0181,60.00204,5.201099,0,74.5,
0,60.04837,49.993,59.98804,5.204716,0,74.4,
0,60.03149,49.98528,59.99586,5.21195,0,74.3,
0,59.92894,50.00528,60.00756,5.201099,0,74.4,
0,59.94826,50.01157,60.00214,5.201099,0,74.5,
0,60.06916,50.0003,60.00089,5.21195,0,74.4,
0,59.97364,49.98856,59.98705,5.21195,0,74.5,
0,59.98002,50.02015,59.97751,5.204716,0,74.4,
0,60.00926,49.99654,59.98671,5.208333,0,74.4,
0,60.05567,50.00293,60.02349,5.215567,0,74.2,
0,59.97503,49.9991,59.97993,5.208333,0,74.2,
0,59.94358,50.01376,59.99499,5.201099,0,74.3,
0,60.04588,49.99318,60.00847,5.197483,0,74.3,
0,60.05608,50.01011,60.00195,5.197483,0,74.3,
0,59.97409,50.0094,60.00173,5.201099,0,74.2,
0,59.98246,50.0006,60.0032,5.208333,0,74.4,
0,60.04446,50.00514,59.98106,5.215567,0,74.4,
0,60.01799,50.01391,59.96919,5.219184,0,74.4,
0,59.95819,49.99788,59.98833,5.226418,0,74.4,
0,60.02638,50.00601,59.99896,5.230035,0,74.3,
0,60.04278,49.99897,60.00919,5.222801,0,74.5,
0,59.97485,50.00182,59.97689,5.215567,0,74.4,
0,59.94893,49.99689,60.00084,5.21195,0,74.4,
0,60.01764,50.00123,60.00114,5.208333,0,74.4,
0,59.98962,50.00222,59.99716,5.208333,0,74.5,
0,59.96259,50.00044,59.99385,5.21195,0,74.4,
0,60.01545,49.99877,59.99335,5.21195,0,74.3,
0,60.02822,50.0191,59.98981,5.219184,0,74.3,
0,59.97488,49.99753,60.00273,5.21195,0,74.3,
0,59.97143,49.98002,60.01192,5.215567,0,74.4,
0,60.02516,50.01662,59.98595,5.204716,0,74.4,
0,59.98011,50.00298,60.01969,5.197483,0,74.4,
0,59.94473,49.99565,59.99396,5.193866,0,74.4,
0,60.01685,50.00712,60.00137,5.201099,0,74.4,
0,60.05422,49.98772,60.01049,5.208333,0,74.4,
0,60.00328,50.0025,60.01015,5.215567,0,74.3,
0,59.96174,50.00204,59.99479,5.215567,0,74.4,
0,60.03937,49.97508,60.0167,5.219184,0,74.4,
0,60.01836,50.00627,59.98607,5.219184,0,74.3,
0,59.93473,50.00177,59.97655,5.219184,0,74.2,
0,59.9826,49.99917,60.00271,5.222801,0,74.3,
0,60.04222,50.00976,59.98266,5.222801,0,74.4,
0,59.97329,50.01395,59.99173,5.219184,0,74.4,
0,59.95557,49.9981,60.03606,5.21195,0,74.3,
0,60.03164,50.00451,59.99694,5.219184,0,74.4,
0,59.99613,50.01382,60.03553,5.222801,0,74.3,
0,59.98219,49.99611,59.99897,5.233652,0,74.4,
0,59.98649,50.003,59.99884,5.230035,0,74.5,
0,60.02674,49.99565,60.0061,5.215567,0,74.2,
0,59.97143,49.99757,60.00549,5.21195,0,74.1,
0,59.99099,50.00859,59.99791,5.208333,0,74.4,
0,60.02162,49.96793,59.98742,5.215567,0,74.4,
0,60.01849,49.99056,59.98663,5.215567,0,74.6,
0,59.96697,50.0104,60.03048,5.215567,0,74.1,
0,59.96937,49.96782,60.01007,5.208333,0,74.3,
0,60.00953,50.00803,59.98701,5.201099,0,74.2,
0,59.99834,50.01063,60.01442,5.197483,0,74.4,
0,59.95832,49.99859,60.00245,5.204716,0,74.3,
0,60.00953,49.99514,59.98882,5.197483,0,74.2,
0,60.04301,49.98801,60.0007,5.190249,0,74.3,
0,60.0081,50.00227,59.99347,5.193866,0,74,
0,59.97326,50.01922,60.00065,5.204716,0,74.4,
0,60.00244,49.99324,59.9925,5.201099,0,74.2,
0,60.05671,49.98979,60.01098,5.193866,0,74.5,
0,59.96647,50.02691,59.9979,5.197483,0,74.3,
0,59.99471,50.00282,59.98606,5.197483,0,74.4,
0,60.0591,49.98466,59.99282,5.190249,0,74.4,
0,59.98707,50.01154,60.011,5.190249,0,74.4,
0,59.92261,49.99392,59.99822,5.197483,0,74.3,
0,60.00288,50.0125,60.00212,5.186632,0,74.3,
0,60.02734,50.00857,60.00278,5.183015,0,74.3,
0,59.9677,49.99001,60.00437,5.186632,0,74.3,
0,59.99123,49.98629,60.02389,5.179398,0,74.2,
0,60.03133,50.00274,59.97873,5.175781,0,74.2,
0,59.99295,49.99432,59.97742,5.179398,0,74.2,
0,60.0318,49.99411,60.01088,5.190249,0,74.4,
0,60.04146,50.00039,60.03102,5.190249,0,74.4,
0,59.99154,50.00235,59.98537,5.179398,0,74.3,
0,59.95354,49.9942,59.98801,5.175781,0,74.4,
0,59.98668,50.00092,59.98596,5.183015,0,74.3,
0,59.98135,49.99804,60.00433,5.179398,0,74.3,
0,60.01093,49.9958,59.97775,5.172164,0,74.2,
0,60.0094,49.99155,59.95689,5.161314,0,74.2,
0,60.0012,50.00368,59.97243,5.150463,0,74.4,
0,60.01833,49.98396,60.00051,5.150463,0,74.2,
0,60.00993,50.0043,60.00808,5.161314,0,74.2,
0,59.98505,50.00489,60.00784,5.157697,0,74.3,
0,60.00846,49.98041,60.00072,5.161314,0,74.2,
0,60.02964,49.99192,59.98518,5.15408,0,74.2,
0,59.98473,50.00103,59.99947,5.150463,0,74.4,
0,59.9707,49.99149,60.00835,5.157697,0,74.3,
0,59.98843,49.99698,60.0175,5.164931,0,74.2,
0,60.02969,50.00108,60.0225,5.168548,0,74.3,
0,59.99319,50.00834,60.00206,5.172164,0,74.2,
0,59.98536,49.99342,60.01542,5.172164,0,74.3,
0,60.00462,49.99061,60.00901,5.164931,0,74.2,
0,60.00759,50.00175,59.98882,5.15408,0,74.2,
0,59.98319,50.0022,60.00288,5.150463,0,74.3,
0,60.0046,49.992,60.00029,5.15408,0,74.4,
0,60.05371,49.99747,60.013,5.150463,0,74.3,
0,60.03514,50.00069,60.00198,5.143229,0,74.3,
0,59.95804,49.99899,59.97807,5.139612,0,74.2,
0,60.0303,50.00709,59.96478,5.139612,0,74.3,
0,60.04211,49.98356,60.02575,5.132379,0,74.5,
0,59.9794,50.00339,59.97848,5.135995,0,74.4,
0,59.98565,50.002,60.02966,5.146846,0,74.3,
0,60.05368,49.99496,60.01137,5.135995,0,74,
0,60.00952,49.99913,60.00343,5.143229,0,74.3,
0,59.96014,49.99762,60.0266,5.150463,0,74.2,
0,60.03372,49.98264,60.01369,5.139612,0,74.2,
0,60.02223,50.00037,59.99433,5.128762,0,74.2,
0,59.95992,50.02118,60.00203,5.128762,0,74.3,
0,59.97396,50.00197,59.98307,5.128762,0,74.1,
0,60.05291,50.01574,60.00636,5.132379,0,74.4,
0,60.00808,49.97972,59.99356,5.135995,0,74.4,
0,59.93148,50.01643,59.99719,5.135995,0,74.2,
0,60.01052,50.01321,59.99416,5.128762,0,74.3,
0,60.05459,50.00251,59.98869,5.125144,0,74.3,
0,59.96658,50.00357,59.96085,5.125144,0,74.2,
0,59.95206,50.00459,60.02433,5.135995,0,74.3,
0,60.04721,49.99382,59.97233,5.146846,0,74.3,
0,59.99574,50.0027,60.00915,5.146846,0,74.4,
0,59.95612,50.00179,60.00362,5.146846,0,74.3,
0,60.01172,49.99229,59.98769,5.143229,0,74.4,
0,60.05714,49.99503,59.99754,5.143229,0,74,
0,59.98536,50.00463,60.001,5.143229,0,74.5,
0,59.98608,50.00667,59.9817,5.139612,0,74.3,
0,60.00671,49.99451,59.99541,5.146846,0,74.2,
0,60.01257,50.00483,59.99699,5.15408,0,74.4,
0,59.96875,49.99722,59.99223,5.15408,0,74.3,
0,59.98127,50.00738,60.01184,5.146846,0,74.2,
0,60.06167,50.01646,59.99749,5.143229,0,74.3,
0,60.01696,49.99703,60.00483,5.139612,0,74.1,
0,59.94123,50.02003,59.99334,5.139612,0,74.4,
0,60.03526,49.99498,60.01026,5.143229,0,74.3,
0,60.0125,50.00634,60.00992,5.150463,0,74.4,
0,59.92442,50.01295,59.98669,5.150463,0,74.1,
0,59.97145,50.00033,59.99003,5.15408,0,74.2,
0,60.04171,49.98922,60.00897,5.157697,0,74.3,
0,60.01621,49.98481,59.98845,5.15408,0,74.4,
0,59.92778,50.01188,60.00588,5.15408,0,74.4,
0,59.98671,50.0032,60.00108,5.143229,0,73.9,
0,60.06413,49.9937,60.00283,5.146846,0,74.3,
0,60.01836,50.00886,59.98949,5.146846,0,74.3,
0,59.96359,50.01472,59.9874,5.143229,0,74.3,
0,60.04258,49.99232,60.00002,5.146846,0,74.2,
0,60.03088,50.00163,59.97948,5.146846,0,74.4,
0,59.99571,49.98679,60.02116,5.139612,0,74.3,
0,59.97966,50.00711,59.98294,5.135995,0,74.3,
0,60.03444,50.00616,60.00135,5.135995,0,74.3,
0,60.01712,50.02073,59.98564,5.125144,0,74.4,
0,59.97073,49.9899,59.99992,5.125144,0,74.3,
0,59.98332,50.02,59.98287,5.128762,0,74.3,
0,60.03691,50.01431,59.9839,5.114294,0,74.2,
0,59.98468,49.98999,59.99001,5.117911,0,74.2,
0,59.97149,50.00128,60.02142,5.117911,0,74.3,
0,60.03705,50.00838,60.03038,5.121528,0,74.3,
0,60.03022,49.99068,59.995,5.121528,0,74.2,
0,60.0073,50.00828,59.98278,5.125144,0,74.2,
0,60.00787,50.01241,60.00615,5.132379,0,74.2,
0,60.05912,49.9947,60.01609,5.128762,0,74.4,
0,60.01633,50.01218,59.98147,5.125144,0,74.3,
0,59.96033,50.00028,59.9929,5.121528,0,74.3,
0,60.00891,50.00082,60.0075,5.125144,0,74.4,
0,59.99049,49.99911,59.99186,5.128762,0,74.3,
0,59.96266,50.00136,60.00942,5.135995,0,74.2,
0,59.97195,50.00848,60.00338,5.128762,0,74.4,
0,60.03603,49.99972,59.96667,5.125144,0,74.4,
0,60.03408,50.00245,60.02269,5.121528,0,74.3,
0,59.9524,49.99878,60.04331,5.114294,0,74.4,
0,59.98408,50.00431,60.00499,5.110677,0,74.3,
0,60.03642,50.00188,59.99945,5.10706,0,74.4,
0,59.98313,50.00925,60.00146,5.10706,0,74.3,
0,59.98383,50.00871,60.00013,5.10706,0,74.3,
0,60.02254,49.99833,60.0201,5.103443,0,74.2,
0,60.00605,50.00391,59.98026,5.10706,0,74.2,
0,59.97902,49.99962,60.00319,5.099826,0,74.3,
0,59.99112,50.00069,59.98632,5.09621,0,74.3,
0,60.01167,50.00754,60.01063,5.092593,0,74.4,
0,60.00007,50.00901,60.0065,5.099826,0,74.1,
0,59.9856,49.98439,59.99644,5.099826,0,74.3,
0,59.9801,49.99529,59.97075,5.092593,0,74.3,
0,59.98293,49.99406,60.00679,5.092593,0,74.5,
0,60.0117,50.02733,60.00488,5.088975,0,74.3,
0,59.98909,49.99824,59.97715,5.085359,0,74.1,
0,60.00874,49.99578,60.01908,5.081742,0,74.1,
0,60.00459,49.99222,59.9873,5.070891,0,74.3,
0,59.98061,50.00546,60.00759,5.078125,0,74.3,
0,60.01272,50.00565,60.01492,5.070891,0,74.2,
0,60.01698,50.01371,59.99502,5.067275,0,74.3,
0,59.96516,49.97791,59.99985,5.067275,0,74.2,
0,59.97446,50.01157,60.00191,5.067275,0,74.4,
0,60.01617,50.01378,60.00424,5.063657,0,74.2,
0,59.9831,49.99759,60.00994,5.063657,0,74.3,
0,59.99007,49.99565,60.00555,5.067275,0,74.3,
0,59.99463,50.01857,59.99976,5.06004,0,74.4,
0,60.00002,49.98842,60.00294,5.052807,0,74.3,
0,59.9809,50.00288,59.98207,5.06004,0,74.4,
0,60.01705,50.0093,60.03548,5.056424,0,74.2,
0,60.01841,49.99638,59.99982,5.056424,0,74.3,
0,60.02122,49.97303,60.00015,5.06004,0,74.2,
0,59.97874,50.01573,59.9793,5.06004,0,74.1,
0,59.97342,49.9969,60.00636,5.056424,0,74.2,
0,60.0429,49.99883,60.00582,5.052807,0,74.3,
0,60.0104,50.01139,59.98734,5.06004,0,74.3,
0,59.96652,49.98958,60.00783,5.06004,0,74.3,
0,60.00113,50.00864,60.01507,5.067275,0,74.4,
0,60.02321,49.99865,60.00928,5.067275,0,74.2,
0,60.0104,50.00256,59.97796,5.070891,0,74.3,
0,59.98141,49.99514,59.98794,5.067275,0,74.3,
0,59.99727,49.99312,59.9944,5.056424,0,74.2,
0,60.00708,49.98717,59.99197,5.052807,0,74.1,
0,59.99207,50.01849,60.01056,5.04919,0,74.2,
0,60.00217,49.98654,59.99361,5.045573,0,74.5,
0,60.0029,50.01115,60.00005,5.04919,0,74.3,
0,59.98,50.02007,60.01109,5.04919,0,74.1,
0,60.00771,49.97963,59.9873,5.045573,0,74.3,
0,60.03192,50.00446,59.99678,5.04919,0,74.4,
0,60.01564,50.00393,60.03064,5.056424,0,74.3,
0,59.97017,49.98922,59.98467,5.063657,0,74.3,
0,59.98709,49.99053,59.99857,5.063657,0,74.4,
0,60.04408,50.0019,59.99728,5.063657,0,74.2,
0,59.98767,49.9912,60.00505,5.056424,0,74.3,
0,59.95831,50.00176,59.99496,5.06004,0,74.3,
0,59.99186,49.97958,60.00099,5.052807,0,74.3,
0,60.00141,49.99714,59.99642,5.06004,0,74.3,
0,59.97845,50.00202,60.0144,5.056424,0,74.2,
0,59.99636,49.99937,60.01751,5.052807,0,74.1,
0,59.99908,49.98137,60.00301,5.04919,0,74.3,
0,59.94331,50.01054,60.01898,5.04919,0,74.3,
0,59.9775,50.0111,60.00677,5.04919,0,74.2,
0,60.03774,50.0008,59.99981,5.04919,0,74.1,
0,60.00635,49.99625,59.99312,5.041956,0,74.1,
0,59.9697,50.00519,59.99258,5.041956,0,74.2,
0,59.99882,49.99801,60.00776,5.045573,0,74.4,
0,60.01838,49.99535,59.99845,5.041956,0,74.2,
0,59.97701,49.99712,60.00447,5.038339,0,74.2,
0,59.99041,50.00106,59.98967,5.034722,0,74.2,
0,60.01043,49.99583,60.01146,5.038339,0,74.2,
0,60.00819,50.01632,59.99854,5.038339,0,74.2,
0,59.98114,49.99194,59.99359,5.031106,0,74.2,
0,59.99129,49.99602,59.9976,5.038339,0,74.2,
0,60.00071,50.00774,60.00084,5.041956,0,74.3,
0,59.99673,50.0122,60.00483,5.041956,0,74.2,
0,59.97786,50.00588,60.0137,5.038339,0,74.3,
0,60.02187,50.01316,59.99336,5.034722,0,74.2,
0,60.02588,49.99675,59.98654,5.034722,0,74,
0,59.98824,50.00712,59.99555,5.031106,0,74.1,
0,60.00732,50.00298,60.03624,5.027488,0,74.3,
0,60.00689,49.99467,59.99218,5.027488,0,74.2,
0,59.99122,49.99663,59.98241,5.027488,0,74.1,
0,60.02003,49.99345,59.99782,5.031106,0,74,
0,60.03133,50.00214,60.00456,5.027488,0,74.1,
0,59.99614,49.99741,60.00245,5.020255,0,74.1,
0,59.9887,50.00012,59.99867,5.023871,0,74,
0,60.00039,50.02409,60.00137,5.020255,0,74,
0,60.03368,49.98584,60.00403,5.013021,0,74,
0,60.00607,50.01756,60.02565,5.013021,0,74.1,
0,60.0052,49.99165,60.00945,5.013021,0,74.1,
0,60.00238,50.00354,59.99552,5.00217,0,74.1,
0,60.00872,50.00621,60.00803,5.00217,0,74.1,
0,59.98032,49.98773,59.97644,5.009404,0,74.2,
0,60.0023,50.00715,59.99283,5.005787,0,74.2,
0,60.00906,49.99436,60.01036,4.991319,0,74.4,
0,59.97928,49.99668,59.994,4.984086,0,74.1,
0,60.0186,50.00393,60.0032,4.962384,0,74.2,
0,60.02463,49.98761,59.99857,4.955151,0,74.2,
0,59.96029,50.00512,60.00117,4.955151,0,74.3,
0,60.02089,50.00521,59.99615,4.962384,0,74,
0,60.02998,49.98654,59.9861,4.947917,0,74.2,
0,59.96294,50.00944,60.01274,4.940683,0,74.1,
0,59.98342,50.00647,60.01817,4.926215,0,74.3,
0,60.06193,50.00176,59.99342,4.918982,0,74.2,
0,59.9958,50.0072,60.01926,4.9443,0,74.4,
0,59.95233,49.97554,59.98481,4.958767,0,74.4,
0,60.00688,50.00147,59.98478,4.976852,0,74.2,
0,60.02928,49.99852,60.01001,4.987702,0,74.3,
0,59.95567,50.00222,59.99321,4.984086,0,74.3,
0,59.99675,49.99185,60.00579,4.984086,0,74.5,
0,60.03911,50.00629,60.01918,4.976852,0,74.4,
0,59.99026,50.00615,60.01804,4.976852,0,74.2,
0,59.97084,49.99104,59.96949,4.980469,0,74,
0,60.01757,50.01509,59.9894,4.991319,0,74,
0,60.00186,49.99242,60.02341,4.987702,0,74.2,
0,59.98114,49.99126,60.00216,4.987702,0,74.3,
0,60.02867,50.00196,59.97944,4.984086,0,74.1,
0,60.02875,50.00129,60.0234,4.984086,0,74.2,
0,59.98578,49.98519,59.99414,4.980469,0,74.1,
0,59.99379,50.00974,60.00683,4.984086,0,74.2,
0,60.03218,50.00737,60.02036,4.984086,0,74.3,
0,60.02284,49.992,59.99028,4.987702,0,74.3,
0,59.97927,49.99477,59.99649,4.984086,0,74.2,
0,59.99466,50.00402,60.01456,4.991319,0,74.3,
0,60.01737,49.98503,60.01287,4.984086,0,74.3,
0,59.9775,50.00127,59.98713,4.994936,0,74.2,
0,59.98891,50.0052,60.02281,4.987702,0,74.2,
0,60.02979,49.99645,59.99869,4.987702,0,74.1,
0,59.98298,49.99229,60.00731,4.991319,0,74.1,
0,59.99594,49.99641,59.97527,4.987702,0,74.1,
0,60.02358,49.99567,59.99173,4.984086,0,74,
0,60.0097,49.98649,59.98915,4.976852,0,74,
0,59.97965,49.99065,60.00002,4.973235,0,74.1,
0,59.98497,50.00779,60.00515,4.973235,0,74.1,
0,60.05056,49.99235,59.98731,4.976852,0,74.2,
0,59.98872,50.00791,59.99981,4.969618,0,74.1,
0,59.95211,49.99665,59.9927,4.973235,0,74.2,
0,60.01799,49.99623,59.97894,4.973235,0,74.4,
0,60.03984,50.00475,59.98071,4.976852,0,74.2,
0,59.94507,49.99635,60.00495,4.980469,0,74.2,
0,59.97473,50.00238,59.98035,4.984086,0,74.3,
0,60.02622,50.0069,59.98145,4.980469,0,74.1,
0,60.0019,49.99066,60.00928,4.980469,0,74.2,
0,59.96082,49.99676,60.01311,4.987702,0,74.1,
0,60.03571,50.00164,59.98402,4.987702,0,74.3,
0,60.01667,50.00121,60.02156,4.987702,0,74.2,
0,59.97332,49.98891,60.02167,4.980469,0,74.1,
0,59.97494,50.00145,60.00799,4.976852,0,74.1,
0,60.02237,49.99563,59.98209,4.984086,0,74.3,
0,60.00398,50.00157,60.02287,4.994936,0,74.1,
0,59.96509,49.99836,60.00533,4.994936,0,74.1,
0,60.00772,49.98919,60.01311,4.987702,0,74.2,
0,60.00177,50.00762,59.99793,4.998553,0,74.1,
0,59.9814,49.99915,59.98038,5.00217,0,74.1,
0,59.97121,50.001,59.98909,4.994936,0,74.2,
0,59.99488,49.99787,59.99873,5.00217,0,74.1,
0,60.01918,50.01745,59.9943,5.009404,0,74,
0,59.97869,50.00818,60.0051,5.005787,0,74,
0,59.98775,49.99927,59.97904,5.00217,0,74.2,
0,60.03601,49.98917,59.98946,5.013021,0,74.1,
0,60.01466,49.98829,60.02307,5.005787,0,74.2,
0,59.97782,50.01519,59.99905,4.998553,0,74.1,
0,60.02338,49.99237,60.00447,4.994936,0,74.1,
0,59.98235,49.98904,59.98122,4.991319,0,74.1,
0,59.99038,49.99899,60.01929,4.980469,0,74.2,
0,60.00617,50.00843,59.98673,4.973235,0,74.2,
0,60.02866,49.99805,59.99828,4.966001,0,74,
0,59.99046,49.99963,60.01924,4.966001,0,74.1,
0,59.99144,49.99821,60.00127,4.958767,0,74,
0,60.02356,49.9989,60.00675,4.966001,0,74.1,
0,60.02677,50.00238,60.00454,4.951534,0,74.1,
0,59.97829,49.99606,60.00192,4.947917,0,74.1,
0,59.98271,49.99905,60.02652,4.947917,0,74.1,
0,60.04132,50.00269,60.00523,4.9443,0,74.1,
0,60.02491,49.99589,59.9813,4.9443,0,74.1,
0,59.97198,49.99271,60.00529,4.940683,0,74,
0,60.00241,49.99017,59.9888,4.9443,0,74.1,
0,60.04325,49.99375,60.00116,4.9443,0,74,
0,60.0119,50.0097,59.99385,4.951534,0,74.1,
0,59.94866,50.00259,60.00406,4.955151,0,74.1,
0,59.97155,49.98909,60.00378,4.958767,0,74.2,
0,60.03897,50.02502,59.99321,4.973235,0,74,
0,59.96176,49.99712,60.02103,4.973235,0,74.1,
0,59.96016,49.99537,60.00772,4.969618,0,74.1,
0,60.04854,49.99833,60.0222,4.973235,0,74,
0,60.00242,49.99599,60.00745,4.966001,0,74.2,
0,59.96389,49.98981,60.00948,4.962384,0,74.1,
0,59.99021,49.98705,60.00322,4.958767,0,74,
0,60.03159,50.01162,60.00202,4.951534,0,74.1,
0,59.97581,49.99759,60.01063,4.940683,0,74.2,
0,59.98127,49.99346,59.98168,4.926215,0,74.1,
0,60.04202,50.00099,59.98674,4.918982,0,74.1,
0,59.9994,50.01463,60.00383,4.908131,0,74.1,
0,59.95074,49.98048,59.99383,4.904514,0,74.1,
0,59.97117,49.98783,59.99255,4.908131,0,74.1,
0,60.01068,50.01135,59.98964,4.915364,0,74.2,
0,60.00529,49.99252,60.01572,4.918982,0,74.2,
0,59.96376,50.02137,59.99942,4.926215,0,74.2,
0,60.0153,50.00448,59.98551,4.937066,0,74.1,
0,59.98768,49.99895,59.98471,4.918982,0,74.2,
0,59.93128,50.01441,60.00327,4.926215,0,74.1,
0,60.03468,50.01095,59.97575,4.929832,0,74.1,
0,60.05129,49.98025,59.99267,4.929832,0,74.1,
0,59.98563,50.00983,59.99948,4.926215,0,74.2,
0,59.99445,50.00737,59.98504,4.929832,0,74.1,
0,60.00778,49.99118,60.01058,4.926215,0,74,
0,60.00285,50.01169,59.9723,4.929832,0,74.2,
0,60.0026,50.01384,59.99916,4.926215,0,74.2,
0,60.01485,50.00598,60.02551,4.918982,0,74,
0,60.01194,50.00222,60.00887,4.915364,0,74.1,
0,59.98753,49.99848,59.99531,4.915364,0,74,
0,59.99242,50.01179,60.0021,4.911747,0,74.1,
0,60.01373,49.99722,59.9954,4.904514,0,74.1,
0,60.00344,49.99364,60.00761,4.900897,0,74.1,
0,59.99071,49.99341,59.96491,4.900897,0,74.2,
0,60.00591,50.0227,60.00642,4.89728,0,74.1,
0,59.99147,49.99216,59.99453,4.89728,0,74.3,
0,59.98427,50.01262,59.98476,4.893663,0,74.2,
0,60.01862,50.01025,60.01497,4.893663,0,74.2,
0,59.993,50.00056,60.00669,4.890046,0,74.3,
0,60.00863,49.99221,60.00222,4.886429,0,74.2,
0,59.96198,50.00443,59.99703,4.886429,0,74.3,
0,59.98311,49.99314,60.00087,4.893663,0,74,
0,60.0229,50.01144,60.01717,4.904514,0,74.3,
0,60.02729,49.99913,60.01178,4.908131,0,74.1,
0,59.9702,50.00853,59.99726,4.900897,0,74.4,
0,59.96457,49.98181,59.99023,4.900897,0,74.4,
0,60.02509,49.98367,60.00317,4.908131,0,74.1,
0,60.04055,49.99385,60.02007,4.904514,0,74.2,
0,59.98305,50.01875,60.02731,4.900897,0,74.2,
0,59.97846,49.99288,59.99455,4.893663,0,74.1,
0,59.99467,49.99819,59.99134,4.89728,0,74,
0,59.9972,50.01874,60.03305,4.893663,0,74,
0,59.98434,49.98421,59.98849,4.886429,0,74,
0,60.00245,49.98977,59.98594,4.882813,0,74.3,
0,60.0002,50.00473,59.99128,4.882813,0,74.2,
0,60.0052,49.9853,59.99034,4.879196,0,74.1,
0,59.99271,49.98858,60.0012,4.879196,0,74.4,
0,59.98624,50.00649,59.99351,4.875579,0,74,
0,59.99582,50.00854,60.01954,4.882813,0,74.2,
0,59.98653,49.98565,60.00644,4.879196,0,74.3,
0,59.96339,49.9962,60.00649,4.882813,0,74.3,
0,59.99894,50.02599,60.00856,4.882813,0,74.1,
0,60.03773,49.99259,59.99703,4.879196,0,74,
0,59.99748,49.99216,60.00645,4.882813,0,74.2,
0,59.97166,49.9983,60.00846,4.890046,0,74,
0,59.99784,50.00834,60.02827,4.882813,0,74.4,
0,60.0261,49.99098,60.01245,4.875579,0,74,
0,59.98986,49.9911,59.96841,4.875579,0,74,
0,59.96494,49.98969,59.99184,4.871962,0,74.1,
0,60.03188,50.01759,59.99659,4.864728,0,74,
0,60.02908,50.0062,59.98466,4.861111,0,73.9,
0,59.99326,49.98285,59.9887,4.857494,0,74.1,
0,60.03995,49.98534,60.00983,4.857494,0,74,
0,60.0549,50.01859,59.99737,4.864728,0,74.1,
0,59.97117,49.99278,60.00536,4.864728,0,74.2,
0,59.96038,50.00572,60.01638,4.864728,0,74.1,
0,60.01422,50.01429,60.00904,4.879196,0,74.2,
0,59.99625,50.0084,59.98908,4.882813,0,74.1,
0,59.93876,49.98496,60.00123,4.879196,0,74.2,
0,60.00125,50.01226,60.00803,4.871962,0,74.1,
0,60.04087,50.01665,60.02425,4.871962,0,74.2,
0,59.99424,49.99691,59.98835,4.871962,0,74.1,
0,59.9645,49.98419,59.98307,4.879196,0,74.1,
0,60.01863,50.01217,59.98988,4.871962,0,74.1,
0,60.02139,49.99868,59.96653,4.882813,0,74.2,
0,59.97892,49.99323,59.99192,4.886429,0,74.2,
0,59.99203,49.99582,59.99627,4.886429,0,74.1,
0,60.05399,49.99519,59.97234,4.879196,0,74.5,
