Linespeed,Extrspeed_1,Extrtemp_1,Extrtempbarr_1_1,Extrpressure_1_1,Extrpressure_1_2,Extrtempstock_1,PLCtime
6.157898,0,70.05762,45.03799,0,0,74.2,
6.148926,0,69.85602,45.04988,0,0,74.3,
6.050232,0,69.97709,45.03598,0,0,74.3,
6.092102,0,70.13079,45.04817,0,0,74.3,
6.047241,0,69.96733,45.04236,0,0,74.4,
6.125,0,69.84073,44.97947,0,0,74.4,
6.065186,0,70.08496,44.92102,0,0,74.4,
6.107056,0,70.12949,44.94559,0,0,74.3,
6.098083,0,69.91161,44.9719,0,0,74.2,
4.085327,0,69.85935,45.14766,0,0,74.2,
4.124207,0,70.1096,45.34789,0,0,74.4,
4.001587,0,70.09218,44.35515,0,0,74.3,
5.739197,0,69.86848,42.71655,0,0,74.5,
4.767212,0,69.92122,40.96847,0,0,74.4,
6.125,0,70.16372,45.23962,0,0,74.4,
6.172852,0,70.03824,45.31833,0,0,74.3,
6.433044,0,69.85231,44.00281,0,0,74.3,
7.258484,0,69.98836,45.01702,0,0,74.4,
6.056213,0,70.16847,45.02985,0,0,74.3,
5.981445,0,69.95723,45.01587,0,0,74.5,
8.146729,0,69.82988,45.0052,0,0,74.6,
9.172546,0,70.11995,44.98223,0,0,74.9,
4.17804,0,70.11321,44.97425,0,0,75,
4.30365,0,69.86065,44.99145,0,0,74.9,
5.135071,0,69.89872,44.9909,0,0,74.9,
5.120117,0,70.16653,45.01899,0,0,75,
5.167969,0,70.02811,45.08659,0,0,75,
4.067383,0,69.83652,45.22456,0,0,74.8,
5.054321,0,70.00571,44.80286,0,0,74.9,
7.099976,0,70.15295,42.38732,0,0,74.9,
7.108948,0,69.93822,45.04432,0,0,74.9,
7.135864,0,69.85327,45.02499,0,0,75,
0,0,70.11774,45.03374,0,0,75,
0,0,70.08121,45.02087,0,0,74.9,
0,0,69.8692,45.00769,0,0,74.9,
0,0,69.95794,45.01656,0,0,75,
0,0,70.15771,45.01385,0,0,74.9,
0,0,70.01369,45.04931,0,0,74.9,
0,0,69.83395,45.02946,0,0,74.9,
0,0,69.99792,44.92634,0,0,74.9,
0,0,70.18056,44.93239,0,0,75,
0,0,69.94926,44.94036,0,0,75,
0,0,69.82185,44.99871,0,0,74.9,
0,0,70.07467,45.09948,0,0,74.9,
0,0,70.13921,45.28544,0,0,75,
0,0,69.89077,44.69454,0,0,74.9,
0,0,69.90713,42.95869,0,0,74.9,
0,0,70.16215,41.85869,0,0,74.8,
0,0,70.0668,45.12164,0,0,74.9,
0,0,69.84033,45.32015,0,0,74.9,
0,0,69.98485,44.68198,0,0,75,
0,0,70.15646,43.00298,0,0,74.9,
0,0,69.99143,45.03465,0,0,74.8,
0,0,69.85458,45.02937,0,0,75,
0,0,70.08994,45.02607,0,0,74.9,
0,0,70.13358,45.00467,0,0,74.9,
0,0,69.88091,45.00425,0,0,74.9,
0,0,69.92441,45.00925,0,0,74.9,
0,0,70.12032,45.00799,0,0,74.9,
0,0,70.05284,45.004,0,0,75,
0,0,69.82182,45.04002,0,0,74.9,
0,0,70.01205,44.99797,0,0,74.9,
0,0,70.1624,45.0154,0,0,75,
0,0,69.95773,45.01399,0,0,74.9,
0,0,69.86223,44.94772,0,0,74.9,
0,0,70.09492,44.92641,0,0,75,
0,0,70.09451,44.91535,0,0,74.9,
0,0,69.88016,45.00067,0,0,75,
0,0,69.90706,45.11736,0,0,75,
0,0,70.15556,45.25912,0,0,74.9,
0,0,70.04027,44.46088,0,0,74.9,
0,0,69.84286,43.45797,0,0,74.9,
0,0,69.99743,44.88591,0,0,74.9,
0,0,70.15068,45.15974,0,0,74.9,
0,0,69.97127,45.28979,0,0,74.9,
0,0,69.83009,44.15473,0,0,74.9,
0,0,70.07318,42.44289,0,0,74.9,
0,0,70.14686,45.04351,0,0,75,
0,0,69.89523,45.02487,0,0,74.9,
0,0,69.86832,45.02095,0,0,75,
0,0,70.1754,45.02662,0,0,74.9,
0,0,70.04912,45.00559,0,0,74.9,
0,0,69.83153,45.02898,0,0,74.9,
0,0,69.98064,45.01485,0,0,74.9,
0,0,70.16051,45.0122,0,0,74.9,
0,0,69.97248,45.00964,0,0,74.9,
0,0,69.85109,44.99392,0,0,74.9,
0,0,70.06992,44.98583,0,0,75,
0,0,70.16866,45.00829,0,0,75,
0,0,69.95033,44.99773,0,0,74.9,
0,0,69.84322,45.01845,0,0,74.9,
0,0,70.11949,45.0375,0,0,74.8,
0,0,70.0987,44.89074,0,0,75,
0,0,69.87076,44.94563,0,0,75,
0,0,69.88839,44.97775,0,0,75,
0,0,70.20438,45.20995,0,0,74.9,
0,0,70.02132,45.24459,0,0,75,
0,0,69.863,44.01084,0,0,75,
0,0,69.98408,42.55046,0,0,74.9,
0,0,70.15903,42.36366,0,0,75,
0,0,69.97353,45.17036,0,0,74.9,
0,0,69.83545,45.19359,0,0,75,
0,0,70.09445,44.23544,0,0,74.9,
0,0,70.10781,45.01891,0,0,75,
0,0,69.8891,45.1265,0,0,75,
0,0,69.86407,45.22635,0,0,74.8,
0,0,70.12106,44.76247,0,0,75,
0,0,70.10913,42.17479,0,0,75,
0,0,69.83097,45.04008,0,0,74.9,
0,0,69.92552,45.2053,0,0,74.9,
0,0,70.1876,45.20625,0,0,74.9,
0,0,70.00844,44.22018,0,0,74.9,
0,0,69.83018,44.99552,0,0,75,
0,0,70.02098,45.11205,0,0,74.9,
0,0,70.16895,45.28587,0,0,75,
0,0,69.90968,44.68496,0,0,75,
0,0,69.86253,42.68465,0,0,75,
0,0,70.10719,45.03004,0,0,75,
0,0,70.09714,45.01119,0,0,75,
0,0,69.88779,45.0147,0,0,75,
0,0,69.90268,45.02819,0,0,75,
0,0,70.16676,45.00461,0,0,75,
0,0,70.0192,45.01829,0,0,75,
0,0,69.79474,45.00702,0,0,75,
0,0,70.05089,44.99995,0,0,75,
0,0,70.14758,45.01556,0,0,75,
0,0,69.92182,45.01957,0,0,75,
0,0,69.8535,45.03425,0,0,74.9,
0,0,70.13458,44.92397,0,0,74.9,
0,0,70.08593,44.90099,0,0,74.9,
0,0,69.84988,44.99674,0,0,74.9,
0,0,69.97695,45.11523,0,0,74.9,
0,0,70.14255,45.27491,0,0,75,
0,0,70.00969,44.56631,0,0,75,
0,0,69.84204,42.90566,0,0,74.9,
0,0,70.01699,40.98635,0,0,75,
0,0,70.16107,45.1875,0,0,75,
0,0,69.93389,45.20612,0,0,75,
0,0,69.82913,44.60491,0,0,75,
0,0,70.11963,44.9552,0,0,75,
0,0,70.10912,45.09929,0,0,75,
0,0,69.91442,45.27443,0,0,75,
0,0,69.85784,44.78272,0,0,75,
0,0,70.19354,42.26616,0,0,75,
0,0,70.0452,45.02845,0,0,75,
0,0,69.84486,45.04179,0,0,75,
0,0,69.94281,45.0342,0,0,75.10001,
0,0,70.15887,45.05636,0,0,75,
0,0,70.01268,45.01954,0,0,75,
0,0,69.80524,45.01447,0,0,75,
0,0,70.02406,45.02832,0,0,75,
0,0,70.17325,44.99814,0,0,75,
0,0,69.95155,45.00324,0,0,75,
0,0,69.83957,45.02919,0,0,75,
0,0,70.07986,44.9903,0,0,75,
0,0,70.12364,44.95953,0,0,75.2,
0,0,69.85425,44.9716,0,0,75.10001,
0,0,69.92197,44.96405,0,0,75.10001,
0,0,70.16586,44.97076,0,0,75,
0,0,70.0535,44.97239,0,0,75.10001,
0,0,69.81385,45.02724,0,0,75,
0,0,69.99158,45.17628,0,0,75.10001,
0,0,70.13461,45.17167,0,0,75.10001,
0,0,69.95509,44.09535,0,0,75,
0,0,69.81315,44.64481,0,0,75,
0,0,70.11512,45.03164,0,0,75,
0,0,70.10677,45.01392,0,0,75.10001,
0,0,69.88618,45.01199,0,0,75.10001,
0,0,69.90318,45.03257,0,0,75.10001,
0,0,70.1396,45.01313,0,0,75.2,
0,0,70.05172,45.00761,0,0,75.10001,
0,0,69.86364,45.01281,0,0,74.9,
0,0,69.91053,45.02685,0,0,75,
0,0,70.18795,45.02809,0,0,75,
0,7.998779,70.03791,45.03143,0,0,75.10001,
0,8.000824,69.82225,44.98729,0,0,75,
0,7.998779,69.99968,44.91419,0,0,74.9,
0,7.998779,70.16229,44.95549,0,0,74.9,
0,7.998779,69.98108,44.99897,0,0,73.5,
0,0,69.79441,45.12666,0,0,74.4,
0,0,70.09107,45.1999,0,0,74.4,
0,0,70.12268,44.32573,0,0,74.4,
0,0,69.9201,42.85137,0,0,74.5,
0,0,69.85059,45.07156,0,0,74.3,
0,0,70.13683,45.16562,0,0,74.4,
0,0,70.10269,45.17559,0,0,74.5,
0,0,69.84657,44.49689,0,0,74.4,
0,0,69.93941,44.97616,0,0,74.5,
0,0,70.1674,45.10029,0,0,74.5,
0,0,70.02264,45.27566,0,0,74.5,
0,0,69.84962,44.62851,0,0,74.4,
0,0,69.99874,42.75561,0,0,74.5,
0,0,70.19009,45.05464,0,0,74.3,
0,0,69.96323,45.05247,0,0,74.4,
0,0,69.82854,45.05158,0,0,74.4,
0,0,70.04118,45.02996,0,0,74.3,
0,0,70.18645,45.02265,0,0,74.5,
0,0,69.9901,45.04323,0,0,74.4,
0,0,69.79581,45.00127,0,0,74.5,
0,0,70.13954,45.01156,0,0,74.4,
0,0,70.1155,45.01821,0,0,74.4,
0,0,69.89707,44.98578,0,0,74.3,
0,0,69.84973,44.99279,0,0,74.2,
0,0,70.14024,44.9695,0,0,74.2,
0,0,70.09718,44.981,0,0,74.4,
0,0,69.85526,44.96274,0,0,74.5,
0,0,69.94653,44.94823,0,0,74.2,
0,0,70.14993,44.96446,0,0,74.3,
0,0,70.05569,44.99885,0,0,74.3,
0,0,69.842,45.0245,0,0,74.4,
0,0,69.97863,45.10355,0,0,74.4,
0,0,70.18501,45.25557,0,0,74.4,
0,0,69.99004,44.13592,0,0,74.4,
0,0,69.81779,43.6942,0,0,74.4,
0,0,70.06913,45.0827,0,0,74.3,
0,0,70.14743,45.25109,0,0,74.5,
0,0,69.95874,45.12886,0,0,74.4,
0,0,69.84195,43.62873,0,0,74.3,
0,0,70.05287,45.04683,0,0,74.5,
0,0,70.1354,45.0396,0,0,74.4,
0,0,69.96909,45.01962,0,0,74.4,
0,0,69.88726,45.03868,0,0,74.4,
0,0,70.1199,45.02998,0,0,74.4,
0,0,70.06754,45.00667,0,0,74.4,
0,0,69.90105,45.00497,0,0,74.4,
0,0,69.91281,45.00626,0,0,74.4,
0,0,70.16245,45.02594,0,0,74.5,
0,0,70.076,45.04772,0,0,74.5,
0,0,69.84358,45.03291,0,0,74.4,
0,0,69.97308,44.9163,0,0,74.5,
0,0,70.15361,44.9209,0,0,74.5,
0,0,69.98302,44.9759,0,0,74.6,
0,0,69.83498,45.18836,0,0,74.4,
0,0,70.01482,45.3356,0,0,74.5,
0,0,70.17909,44.13671,0,0,74.4,
0,0,69.94189,42.48417,0,0,74.4,
0,0,69.85281,41.39609,0,0,74.6,
0,0,70.10534,45.18358,0,0,74.5,
0,0,70.12202,45.21969,0,0,74.4,
0,0,69.92471,44.67112,0,0,74.4,
0,0,69.84455,45.02543,0,0,74.5,
0,0,70.10467,45.02737,0,0,74.5,
0,0,70.11661,45.03238,0,0,74.4,
0,0,69.89744,45.04193,0,0,74.5,
0,0,69.89732,45.02611,0,0,74.5,
0,0,70.12153,45.03909,0,0,74.5,
0,0,70.08887,45.01062,0,0,74.4,
0,0,69.88729,45.02718,0,0,74.4,
0,0,69.9121,45.0758,0,0,74.5,
0,0,70.18903,45.00642,0,0,74.5,
0,0,70.04447,44.89613,0,0,74.6,
0,0,69.8474,44.93152,0,0,74.5,
0,0,69.96269,45.00838,0,0,74.6,
0,0,70.17837,45.23383,0,0,74.5,
0,0,70.00433,45.20353,0,0,74.4,
0,0,69.8324,43.96075,0,0,74.5,
0,0,70.02541,42.78517,0,0,74.5,
0,0,70.15845,44.18165,0,0,74.5,
0,0,69.93865,45.23386,0,0,74.3,
0,0,69.8702,45.37417,0,0,74.5,
0,0,70.06062,43.39724,0,0,74.4,
0,0,70.14825,45.02834,0,0,74.6,
0,0,69.89869,45.03229,0,0,74.5,
0,0,69.89665,45.03085,0,0,74.5,
0,0,70.12735,45.02891,0,0,74.7,
0,0,70.08567,45.02274,0,0,74.6,
0,0,69.84924,45.02705,0,0,74.5,
0,0,69.91502,45.01764,0,0,74.5,
0,0,70.16448,45.01721,0,0,74.5,
0,0,70.0433,45.00833,0,0,74.6,
0,0,69.83035,45.00095,0,0,74.5,
0,0,69.96916,45.00098,0,0,74.6,
0,0,70.17558,45.01263,0,0,74.3,
0,0,70.01723,44.9994,0,0,74.5,
0,0,69.80737,45.00759,0,0,74.6,
0,0,70.02181,44.98851,0,0,74.6,
0,0,70.15102,45.02008,0,0,74.6,
0,0,69.94877,45.01766,0,0,74.7,
0,0,69.83183,45.041,0,0,74.5,
0,0,70.1495,44.96842,0,0,74.6,
0,0,70.10767,44.98513,0,0,74.7,
0,0,69.85913,45.01249,0,0,74.7,
0,0,69.8965,45.09433,0,0,74.6,
0,0,70.16406,44.92623,0,0,74.7,
0,0,70.04907,44.97069,0,0,74.6,
0,0,69.82642,45.21643,0,0,74.7,
0,0,69.94286,44.9585,0,0,74.6,
0,0,70.19701,43.98589,0,0,74.6,
0,0,69.94154,42.95671,0,0,74.5,
0,0,69.82552,41.875,0,0,74.6,
0,0,70.13208,40.41096,0,0,74.6,
0,0,70.11674,37.25396,0,0,74.6,
0,0,69.90236,34.5435,0,0,74.6,
0,0,69.85928,34.57265,0,0,74.8,
0,0,70.1508,34.62583,0,0,74.6,
0,0,70.05647,34.66988,0,0,74.6,
0,0,69.82348,34.72222,0,0,74.7,
0,0,69.92368,34.76421,0,0,74.6,
0,0,70.1646,34.81152,0,0,74.6,
0,0,70.02717,34.8665,0,0,74.5,
0,0,69.82532,34.90965,0,0,74.7,
0,0,70.01007,34.94287,0,0,74.6,
0,0,70.17017,35.00147,0,0,74.6,
0,0,69.99007,35.04742,0,0,74.7,
0,0,69.81976,35.10961,0,0,74.7,
0,0,70.063,35.15,0,0,74.8,
0,0,70.16161,35.21267,0,0,74.7,
0,0,69.91818,35.23017,0,0,74.7,
0,0,69.82375,35.29066,0,0,74.8,
0,0,70.09919,35.3545,0,0,74.8,
0,0,70.11054,35.39781,0,0,74.8,
0,0,69.90041,35.43257,0,0,74.8,
0,0,69.87334,35.49305,0,0,74.8,
0,0,70.14523,35.53365,0,0,74.8,
0,0,70.06068,35.58434,0,0,74.8,
0,0,69.82302,35.63586,0,0,74.7,
0,0,70.01059,35.70409,0,0,74.9,
0,0,70.17224,35.75124,0,0,74.9,
0,0,69.96059,35.80017,0,0,74.9,
0,0,69.82436,35.85224,0,0,74.7,
0,0,70.09775,35.89736,0,0,74.7,
0,0,70.15277,35.95225,0,0,74.8,
0,0,69.9392,36.00801,0,0,74.8,
0,0,69.84825,36.0452,0,0,74.9,
0,0,70.1463,36.10466,0,0,74.9,
0,0,70.1179,36.14639,0,0,74.9,
0,0,69.88147,36.20916,0,0,75.10001,
0,0,69.89365,36.27341,0,0,74.9,
0,0,70.15292,36.32289,0,0,74.8,
0,0,70.10639,36.38628,0,0,75,
0,0,69.8819,36.4305,0,0,74.9,
0,0,69.89343,36.49687,0,0,74.8,
0,0,70.13403,36.53919,0,0,74.9,
0,0,70.07493,36.60598,0,0,74.9,
0,0,69.84019,36.64174,0,0,74.8,
0,0,69.9888,36.70412,0,0,75,
0,0,70.17609,36.74293,0,0,75,
0,0,70.05186,36.79543,0,0,74.9,
0,0,69.83468,36.86564,0,0,74.9,
0,0,69.98273,36.90968,0,0,75,
0,0,70.18118,36.95601,0,0,74.9,
0,0,69.92812,37.04193,0,0,75,
0,0,69.8324,37.07901,0,0,74.9,
0,0,70.02817,37.14337,0,0,75,
0,0,70.14661,37.19338,0,0,75,
0,0,69.90823,37.26225,0,0,75,
0,0,69.85719,37.30386,0,0,75,
0,0,70.12552,37.36609,0,0,75.10001,
0,0,70.12033,37.41296,0,0,75.10001,
0,0,69.90663,37.47721,0,0,75.10001,
0,0,69.89534,37.53461,0,0,75.10001,
0,0,70.12083,37.58044,0,0,75.10001,
0,0,70.0892,37.62859,0,0,75.10001,
0,0,69.82253,37.68322,0,0,75.10001,
0,0,69.89788,37.74438,0,0,75.10001,
0,0,70.14285,37.81186,0,0,75.10001,
0,0,70.04659,37.87592,0,0,75.10001,
0,0,69.81815,37.92345,0,0,75.3,
0,0,69.9368,37.96619,0,0,75.2,
0,0,70.19594,38.06081,0,0,75.2,
0,0,70.00894,38.09632,0,0,75.3,
0,0,69.83575,38.14845,0,0,75.3,
0,0,70.04952,38.2154,0,0,75.4,
0,0,70.16551,38.28983,0,0,75.3,
0,0,69.93288,38.34129,0,0,75.3,
0,0,69.8485,38.37338,0,0,75.4,
0,0,70.1036,38.45432,0,0,75.2,
0,0,70.11745,38.52089,0,0,75.4,
0,0,69.89683,38.58183,0,0,75.4,
0,0,69.89398,38.6329,0,0,75.3,
0,0,70.18072,38.70717,0,0,75.3,
0,0,70.05202,38.75797,0,0,75.5,
0,0,69.83887,38.8009,0,0,75.5,
0,0,69.95269,38.86498,0,0,75.5,
0,0,70.19258,38.93575,0,0,75.5,
0,0,69.98166,38.99694,0,0,75.7,
0,0,69.80339,39.04973,0,0,75.6,
0,0,70.05944,39.12527,0,0,75.6,
0,0,70.16698,39.17664,0,0,75.7,
0,0,69.9227,39.24509,0,0,75.8,
0,0,69.85374,39.30843,0,0,75.9,
0,0,70.11571,39.38231,0,0,75.8,
0,0,70.11429,39.44733,0,0,75.9,
0,0,69.88692,39.49152,0,0,75.8,
0,0,69.92503,39.57473,0,0,75.8,
0,0,70.13164,39.64426,0,0,75.8,
0,0,70.08017,39.68438,0,0,75.8,
0,0,69.86572,39.74455,0,0,75.9,
0,0,69.9023,39.83685,0,0,75.9,
0,0,70.15753,39.87749,0,0,75.9,
0,0,70.0673,39.95617,0,0,75.9,
0,0,69.8186,40.01303,0,0,76,
0,0,69.93182,40.09406,0,0,76.1,
0,0,70.1753,40.1532,0,0,76.2,
0,0,70.00303,40.21143,0,0,76.2,
0,0,69.82668,40.26947,0,0,76.2,
0,0,70.00574,40.36167,0,0,76.2,
0,0,70.18996,40.42269,0,0,76.3,
0,0,69.95824,40.48904,0,0,76.3,
0,0,69.81152,40.54948,0,0,76.5,
0,0,70.07793,40.61147,0,0,76.3,
0,0,70.13964,40.68661,0,0,76.5,
0,0,69.92482,40.77868,0,0,76.5,
0,0,69.79305,40.84296,0,0,76.4,
0,0,70.13473,40.92586,0,0,76.60001,
0,0,70.15073,40.99959,0,0,76.60001,
0,0,69.87151,41.06018,0,0,76.60001,
0,0,69.85686,41.14621,0,0,76.7,
0,0,70.15034,41.22104,0,0,76.7,
0,0,70.11295,41.28984,0,0,76.60001,
0,0,69.85707,41.37263,0,0,76.8,
0,0,69.90182,41.43946,0,0,76.8,
0,0,70.16943,41.52098,0,0,76.8,
0,0,70.07981,41.59036,0,0,76.8,
0,0,69.84793,41.65955,0,0,76.8,
0,0,69.91062,41.7204,0,0,76.9,
0,0,70.16881,41.82185,0,0,77,
0,0,70.03856,41.91366,0,0,76.9,
0,0,69.83518,41.9652,0,0,77,
0,0,70.00297,42.06332,0,0,77,
0,0,70.18697,42.14378,0,0,76.9,
0,0,69.99437,42.21404,0,0,77,
0,0,69.81548,42.27167,0,0,76.8,
0,0,70.07397,42.36274,0,0,76.8,
0,0,70.14748,42.44506,0,0,76.9,
0,0,69.96385,42.51961,0,0,76.8,
0,0,69.83465,42.57775,0,0,77,
0,0,70.08834,42.66013,0,0,77.2,
0,0,70.1445,42.72313,0,0,77.5,
0,0,69.87224,42.76593,0,0,77.7,
0,0,69.87567,42.85658,0,0,77.9,
0,0,70.09811,42.91252,0,0,78.2,
0,0,70.09629,42.97929,0,0,78.6,
0,0,69.90917,43.05782,0,0,78.6,
0,0,69.91879,43.10042,0,0,78.9,
0,0,70.08283,43.14285,0,0,79.3,
0,0,70.09843,43.16837,0,0,79.5,
0,0,69.93918,43.21494,0,0,79.8,
0,0,69.92791,43.27668,0,0,80,
0,0,70.06888,43.34795,0,0,80.5,
0,0,70.05444,43.39018,0,0,81.8,
0,0,69.90461,43.10912,0,0,82,
0,0,69.95432,45.09362,0,0,82.10001,
0,0,70.09921,45.32856,0,0,82.2,
0,8.000824,70.04829,45.0542,0,0,80.8,
0,8.000824,69.87589,43.80182,0,0,81.2,
0,8.000824,69.98058,40.9376,0,0,80.8,
10.78156,8.000824,70.08832,45.09176,0,0,80.2,
10.81146,7.998779,70.00705,45.21398,0,0,82.10001,
10.80548,0,69.90539,45.3733,0,0,87.7,
10.79352,0,70.05667,44.30721,0,0,89,
5.897705,0,70.06853,42.64036,0,0,89.6,
22.27789,0,69.95122,41.32481,0,0,90.50001,
22.11639,0,69.93925,45.28017,0,0,92.2,
17.99219,14.95886,70.1132,45.40891,13.4838,31.41999,96.60001,
17.6662,10.47693,70.00217,43.93598,17.77344,38.50911,92.7,
22.12238,10.22339,69.9253,41.10833,19.69763,42.26888,91.4,
22.07452,8.951599,70.05936,45.70553,20.31612,44.19307,89.6,
22.05957,8.303436,70.05033,45.14435,20.41739,44.54752,88.7,
22.11639,7.869965,69.90723,42.05426,20.5042,45.05389,88.50001,
21.81433,7.620514,69.99597,45.83885,20.64887,44.59816,88.4,
21.74255,7.630737,70.09514,45.24339,20.67781,44.99059,88.3,
22.01471,7.591888,69.93053,42.96244,20.62355,45.8894,88.2,
21.85919,7.536682,69.95702,45.85976,20.55483,44.38296,88.2,
22.08051,7.33017,70.08828,45.21822,20.41016,44.53487,88.00001,
22.09845,7.332214,69.93063,43.58316,20.40292,45.12984,88.00001,
21.81433,7.332214,69.94997,45.71256,20.34867,45.45898,88.00001,
22.02667,7.332214,70.08855,45.24677,20.32697,45.49696,87.90001,
21.77844,7.332214,70.01134,43.76192,20.28718,45.34505,87.90001,
22.02966,7.332214,69.92176,44.15597,20.32335,45.16782,88.00001,
21.87415,7.33017,70.03683,45.33017,20.37761,44.96528,87.8,
21.94891,7.33017,70.0331,43.82692,20.39931,44.67412,87.7,
21.87415,7.332214,69.96164,42.35273,20.34505,44.39561,87.7,
21.83527,7.334259,69.97343,45.52841,20.41016,44.44625,87.6,
21.97583,7.090942,70.06689,43.93739,19.98336,43.92723,87.6,
21.96387,7.092987,69.96765,41.95744,20.04485,45.14251,87.6,
21.75153,7.088898,69.97986,45.67245,20.01591,43.78798,87.6,
21.79639,7.086853,70.04621,44.18514,19.92188,44.31966,87.6,
21.80835,7.090942,70.00627,42.00311,19.95443,44.87666,87.8,
22.08051,7.090942,69.89378,45.75525,19.84954,43.21832,88.10001,
21.84723,7.088898,69.99265,44.29116,19.73741,44.21839,88.3,
22.31976,7.086853,70.01572,42.26092,19.61082,43.50948,89.2,
22.36163,7.090942,69.97909,45.67511,19.55657,42.69929,90.2,
22.0177,7.092987,70.03913,44.34953,19.58189,43.62341,91.3,
23.30969,10.21317,69.98579,43.53662,22.42477,47.61104,91.4,
23.09436,10.21521,69.9511,45.3928,22.29094,48.01613,91.4,
23.19305,10.21725,70.03156,43.96256,22.15712,46.45905,91.5,
23.04053,10.21317,70.00945,45.80064,22.08116,47.5604,91.4,
23.32166,10.21521,69.93711,45.41662,22.28371,47.75029,91.2,
22.97473,10.21725,70.05843,43.08682,22.18244,46.90213,90.60001,
22.55902,10.21725,70.02442,45.97253,22.3235,48.5225,89.8,
22.61884,10.21317,69.87191,45.1843,22.7322,48.4592,88.50001,
22.99866,9.616119,70.06281,43.46441,21.75203,48.34527,87.2,
22.02069,6.972351,70.0584,45.75681,19.64699,43.39554,87,
22.11639,6.970306,69.9044,45.22178,19.72656,44.43359,87,
21.99976,6.970306,70.00883,43.76947,19.63252,44.10445,87,
22.0506,6.970306,70.1014,43.83507,19.63976,43.21832,86.9,
22.08948,6.972351,69.94823,45.37671,19.46614,44.39561,87,
22.15228,6.972351,69.92029,43.84449,19.72656,43.57277,86.8,
22.15527,6.972351,70.1264,42.13524,19.70124,44.44625,86.7,
21.91003,6.972351,69.9879,45.56693,19.57465,44.14243,86.7,
22.00275,6.970306,69.89396,44.07971,19.68316,43.26895,86.5,
21.76947,6.972351,70.03332,41.54007,19.59997,44.49689,86.7,
21.72461,6.972351,70.09047,45.71712,19.79528,44.07914,86.8,
21.94891,6.84967,69.90449,44.85262,19.52763,43.23098,86,
22.05957,6.610443,69.96481,41.41298,19.27083,42.8512,86.2,
21.97583,6.608398,70.12463,45.76173,18.95978,43.4715,86.10001,
21.68274,6.608398,69.95004,45.2298,18.97425,43.75,86.10001,
21.74554,6.610443,69.91575,42.93273,18.94893,42.26888,86.2,
21.98181,6.608398,70.07757,45.81488,19.08999,43.193,86.3,
22.02966,6.610443,70.02843,45.16785,18.95978,43.78798,86.4,
22.0835,6.970306,69.85686,43.63146,19.81698,44.76273,86.4,
22.0506,6.968262,70.08064,45.6385,19.70486,44.0918,86.5,
21.77545,6.970306,70.06848,45.25089,19.66508,43.30693,86.4,
21.89508,6.972351,69.92064,43.81874,19.80614,44.80071,86.3,
21.9519,6.974396,69.98993,44.24292,19.82784,43.64873,86.3,
21.81134,6.970306,70.12663,45.35823,19.87847,44.82603,86.3,
22.08649,6.972351,69.95394,43.85471,19.70848,44.20573,86.3,
21.80536,6.970306,69.93654,42.2306,19.73018,43.35757,86.2,
22.10443,6.972351,70.11481,45.55913,19.7989,44.77539,86.2,
21.89508,6.974396,70.00407,44.02318,19.72656,43.56011,86.2,
21.93994,6.970306,69.89119,41.65588,19.68316,44.48423,86.2,
21.93695,6.970306,70.0638,45.70523,19.74465,44.19307,86.2,
21.84125,6.970306,70.091,44.75,19.69039,43.35757,86,
21.76947,6.972351,69.92739,41.407,19.63252,44.59816,85.9,
21.73358,6.972351,69.93757,45.75297,19.69401,43.44618,86,
21.88013,6.972351,70.14975,45.20567,19.7121,44.57285,85.8,
21.81732,6.970306,69.96365,42.5733,19.69763,44.20573,85.8,
22.04163,6.972351,69.8897,45.81519,19.61444,43.25629,85.7,
21.86816,6.972351,70.10168,45.21845,19.73741,44.88932,85.5,
21.90704,6.972351,70.05967,43.56009,19.68316,43.64873,85.3,
21.79938,6.729034,69.88842,44.6144,19.0719,43.50948,85.2,
21.73358,6.72699,69.94987,45.35711,19.11892,43.06641,84.9,
20.9201,6.43869,70.12379,43.65543,18.83319,42.77525,84.8,
20.98889,6.43869,69.99888,41.54886,18.9417,42.39547,84.7,
20.90814,6.43869,69.89398,45.68854,18.99233,43.93989,84.8,
20.88422,6.440735,70.03152,44.71667,18.85127,42.59802,84.7,
20.84833,6.440735,70.09158,41.36704,19.10446,43.43352,84.60001,
20.97693,6.440735,69.94086,45.74758,18.89829,43.50948,84.60001,
20.82739,6.440735,69.91506,45.18766,18.87659,42.26888,84.5,
20.953,6.440735,70.08838,43.44555,18.99595,43.97787,84.5,
20.94104,6.43869,70.06332,45.24871,19.2636,43.48416,84.2,
20.67786,6.43869,69.90575,45.38484,19.25636,42.8512,84.4,
20.74664,6.44278,69.98792,43.64126,19.55657,44.62348,84.1,
21.02478,6.440735,70.10149,41.80693,19.57104,43.52214,84,
21.03973,6.440735,69.99915,45.63708,19.58912,44.26903,83.9,
20.84235,6.43869,69.88149,44.8047,19.64337,44.52221,83.7,
20.66589,6.440735,70.05442,41.90495,19.92911,43.80064,83.5,
20.84534,6.43869,70.07941,45.68856,19.88209,45.39569,83.10001,
20.67487,6.43869,69.91094,45.44265,20.15697,45.23112,82.5,
20.67487,6.43869,69.95728,43.34772,20.35229,45.12984,82,
19.68494,5.610596,70.0877,41.37303,18.77532,43.38288,80.9,
19.55933,5.608551,70.05849,45.60943,18.88383,44.50955,79.5,
13.94275,3.823547,69.92689,44.92144,17.4226,39.86364,79.10001,
